"","X_source","X_pageUrl","title","author","fandoms","date_updated","date_updated._source","tags","summary","language","words","words._source","chapters","comments","comments._source","kudos","kudos._source","bookmarks","bookmarks._source","hits","hits._source"
"21","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","The Taming of the Sellsword","yellowballs","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438905600000,"7 Aug 2015","No Archive Warnings Apply Bronn (ASoIaF)/Original Female Character(s) Jaime Lannister/Brienne of Tarth Bronn (ASoIaF) Jaime Lannister Brienne of Tarth Tyrion Lannister Locke (Game of Thrones) Cersei Lannister Meryn F. Trant Podrick Payne Alternate Canon Sexual Content Heterosexual Sex","The setting is post-Blackwater pre-Purple Wedding. Bronn has not been knighted after the battle and is growing a little bored sitting around drinking wine with the Master of Coin. He hears of a possible chance at easy money in the employ of a nearby estate. He rides out to find out more and discovers something unexpected. The world is GRRM's the familiar characters are GRRM's the fun is mine.","English",25965,25965,"19/?",86,86,64,64,3,3,3211,3211
"22","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Come Morning Light","moffnat","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438905600000,"7 Aug 2015","Graphic Depictions Of Violence Rape/Non-Con Underage Sandor Clegane/Sansa Stark Tyrion Lannister/Shae Roslin Frey/Robb Stark Arya Stark/Gendry Waters Tyrion Lannister & Sansa Stark Robb Stark & Sansa Stark Sansa Stark & Shae Sandor Clegane Sansa Stark Tyrion Lannister Robb Stark Shae Roslin Frey Arya Stark Gendry Waters Joffrey Baratheon Cersei Lannister Tywin Lannister Roose Bolton Catelyn Tully Stark Varys (ASoIaF) Petyr Baelish Meryn Trant Podrick Payne Jaime Lannister Brienne of Tarth Margaery Tyrell Gregor Clegane Dacey Mormont Jon The Greatjon Umber Jon The Smalljon Umber Threats of Rape/Non-Con Rape/Non-con Elements Epic Battles Robb Lives Angst and Fluff and Smut Canon Divergence - The Battle of the Blackwater Canon Divergence - Red Wedding Plot Twists Cliffhangers Suspense Forced Marriage Hurt/Comfort Consensual Violence Joffrey is a cunt omg But this is every Stark-lover's dream so bear with me POV Multiple Friendship Forbidden Love The Author Regrets Nothing Happy Ending","I lit a candle and I prayed for you Sandor rasped. I prayed that you'd hate me and forget me forget this face. And I've been praying it ever since. Get that in your pretty head girl. I lit a fucking candle and I prayed for you. Blackwater AU where Sandor stays with Sansa instead of leaving. Red Wedding AU where Robb actually keeps his promise to Walder Frey. Multiple POV. Updated Tuesdays and Saturdays. Sansa Stark is the key to the North should her brother fail in his quest for vengeance. The Lannisters have a plan but Sandor Clegane has sworn himself to her protection through the many horrors she is made to face. Tyrion and Shae watch her with care until the King in the North comes to win freedom for his people. However with each advancement Joffrey tightens his grip on Sansa. The vow to save her happiness and the North soon stands upon the edge of a knife.","English",71607,71607,"19/20",544,544,414,414,65,65,12375,12375
"23","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Kingdoms at War","deathwalker","Fandoms: game of thrones A Song of Ice and Fire - George R. R. Martin",1438905600000,"7 Aug 2015","Creator Chose Not To Use Archive Warnings Graphic Depictions Of Violence Major Character Death No Archive Warnings Apply Catelyn Stark/Ned Stark Robb Stark/Margaery Tyrell Cersei Lannister/Jaime Lannister Ned Stark Catelyn Tully Stark Brynden Tully Robb Stark Sansa Stark Arya Stark Jaime Lannister Tyrion Lannister Tywin Lannister Edmure Tully Stannis Baratheon Renly Baratheon Cersei Lannister Randyll Tarly Olenna Tyrell Mace Tyrell Margaery Tyrell Roose Bolton Ramsay Bolton Kevan Lannister Oberyn Martell Gregor Clegane Rodrik Forrester Walder Frey Jon The Greatjon Umber Davos Seaworth Melisandre of Asshai Loras Tyrell Willas Tyrell Garlan Tyrell Barristan Selmy Joffrey Baratheon Jon Snow Theon Greyjoy Tommen Baratheon Sandor Clegane Daenerys Targaryen Petyr Baelish Varys (ASoIaF) Jorah Mormont Aegon VI Targaryen Samwell Tarly Balon Greyjoy Euron Greyjoy Aeron Damphair Greyjoy Asha Greyjoy Doran Martell Arianne Martell Brienne of Tarth Shireen Baratheon Selyse Baratheon","What if Ned Stark wasn't executed at the Great Sept of Baelor? Instead what if he had been removed from Kingslanding before Joffrey could give the order for his head? What impact would this have had on the Game of Thrones? Long running story.","English",52683,52683,"12/?",58,58,240,240,47,47,9347,9347
"24","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","What We Leave Behind","SandorsBitch","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438905600000,"7 Aug 2015","Underage Sandor Clegane/Sansa Stark Sandor Clegane & Sansa Stark Sandor Clegane Sansa Stark Alternate Universe Alternate Universe - Canon Divergence Rescue Eventual Romance Escape Angst and Fluff and Smut Eventual Smut Smut Triggers Attempted Rape/Non-Con","The Hound helps Sansa to Escape from the Red Keep and Kings Landing after rescuing her from being raped during the riot in Kings Landing. Remembering how he had suffered at his brother's hands he takes her away from the pain and the suffering. Sansa sees a different side to him and together they learn to forget the past.","English",1918,1918,"1/1",2,2,29,29,2,2,354,354
"25","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","A Coat of Gold","theonetrueemperor","Fandoms: A Song of Ice and Fire & Related Fandoms A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438905600000,"7 Aug 2015","Creator Chose Not To Use Archive Warnings Tommen Baratheon/Margaery Tyrell Cersei Lannister/Jaime Lannister Myrcella Baratheon/Trystane Martell Other Relationship Tags to Be Added Joffrey Baratheon/Margaery Tyrell (past) Tyrion Lannister Tommen Baratheon Myrcella Baratheon Sansa Stark Margaery Tyrell Jon Snow Arya Stark Cersei Lannister Jaime Lannister Bran Stark Rickon Stark Tywin Lannister Willas Tyrell Olenna Tyrell Petyr Baelish Daenerys Targaryen Aegon VI Targaryen Doran Martell Trystane Martell Quentyn Martell Arianne Martell Robert Sweetrobin Arryn Oberyn Martell Randyll Tarly Other Character Tags to Be Added Tywin Frey Willem Lannister Kevan Lannister R plus L equals J Twincest","This game we play it never ends. An AU in which the younger 'Baratheons' play the game of thrones an Imp becomes a free man Sansa climbs the ladder of chaos and the Starks find friendships crowns and each other. Winter is coming and the climb is all there is. A story of lions stags wolves roses mockingbirds and dragons. Starts after Purple Wedding. SPOILERS. Uses show ages.","English",75010,75010,"20/?",18,18,27,27,4,4,966,966
"26","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","What a Disappointment","just_a_dram","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438905600000,"7 Aug 2015","No Archive Warnings Apply Jon Snow/Sansa Stark Jon Snow Sansa Stark Jeyne Poole Robb Stark Arranged Marriage Hate to Love Jon Snow is a Targaryen Alternate Universe - Rhaegar lives","Sansa Stark and Jon Targaryen are married and neither of them is pleased about it. Set in a world where Rhaegar lives and Jon was raised in King's Landing as a legitimized bastard.","English",7839,7839,"6/6",8,8,116,116,9,9,1477,1477
"27","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Fear of fire","LittleRaspeberry","Fandoms: Game of Thrones (TV)",1438905600000,"7 Aug 2015","Underage Sandor Clegane/Sansa Stark Sandor Clegane Sansa Stark Cersei Lannister Joffrey Baratheon Shae (ASoIaF) Brynden Tully Catelyn Tully Stark Robb Stark Love Angst Alternate Universe - A Song of Ice and Fire Underage Sex Oral Sex Sexual Content","When a fire break out in the Red Keep - of the courtesy of the riots in King's Landing - Sansa gets unconscious and are left behind in the burning building. When the Hound realize that no one cares enough to defy the flames and to go back and save her he must overcome his fear of fire to save his Little Bird. (It takes place a short while after the battle at Blackwater - so Sandor never left. Why? That's what we're going to find out)","English",21611,21611,"20/?",161,161,224,224,15,15,6705,6705
"28","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","The Wingman Honeymoon Phase","youbuggme","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438905600000,"7 Aug 2015","No Archive Warnings Apply Theon Greyjoy & Jaime Lannister Implied Theon Greyjoy/Robb Stark Implied Jaime Lannister/Brienne of Tarth Theon Greyjoy Jaime Lannister Tyrion Lannister Jon Snow Cersei Lannister Alternate Universe - Modern Setting Fluff and Crack Humor Wingmen For Life Drunkenness Alcohol Abuse/Alcoholism Tyrion doesn't deserve this Stubborn Idiots terrible fathers Sisters Sexual Identity","“You insisted I preform a marriage ceremony between the two of you so you both could be Wingmen for Life in Holy Bro-trimony.” “Please tell me I didn’t say those words.” “Oh on more than one occasion.” Tyrion smiled grimly. A detailed summary of Jaime and Theon's three day honeymoon.","English",3551,3551,"2/?",2,2,19,19,0,NA,421,421
"29","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","The King in the North Rises","Joan_of_Arc","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin A Song of Ice and Fire & Related Fandoms",1438905600000,"7 Aug 2015","Creator Chose Not To Use Archive Warnings Bran Stark Catelyn Tully Stark Bronn (ASoIaF) Brynden Tully Arya Stark Sansa Stark Jon Snow Mention of Past Abuse Canon Divergence - Red Wedding","After the death of his older brother Bran Stark becomes King in the North. With the aid of his family he has to face up to the challenges of such position: reorganize a war-torn Kingdom mend relationships with the Kingdom of the South repel an invasion attempt by Stannis Baratheon tackle a dark threat from beyond the wall and deal with his inner demons. Will a boy of barely ten years of age be up to the challenge? Sequel to The North Will Rise Again.","English",4683,4683,"3/?",2,2,2,2,0,NA,266,266
"30","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Trial and Execution of the Bolton Death Trio","nanjcsy","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438905600000,"7 Aug 2015","Graphic Depictions Of Violence Major Character Death Rape/Non-Con Underage Ramsay Bolton/Theon Greyjoy/Reek Ramsay Bolton/Sansa Stark Ramsay Bolton Theon Greyjoy Sansa Stark Stannis Baratheon Davos Seaworth Tyrion Lannister Daenerys Targaryen Cersei Lannister Joffrey Baratheon Damon Dance-for-Me Luton (ASoIaF) Skinner (ASoIaF) Ben Bones Myranda (Game of Thrones) Margaery Tyrell Catelyn Tully Stark Jeyne Poole Robb Stark Ned Stark Violet (Game of Thrones) Osha (ASoIaF) Kyra (ASoIaF) Ros (Game of Thrones) Locke (Game of Thrones) Petyr Baelish Styr (ASoIaF) Jaqen H'ghar Jon Snow Karl Arya Stark Bran Stark Rickon Stark Fat Walda Frey Alternate Universe - Modern Setting Thramsay - Freeform Mental Health Issues Mental Institutions Private school from hell Implied/Referenced Brainwashing Serial Killers Slut Shaming Hunters & Hunting Revenge gangrape Parent/Child Incest Sexual Abuse","Ramsay Bolton you have been found guilty by a jury of your peers. It has been my displeasure to suffer you in this courtroom and it is my pleasure to sentence you to die. The things you have done are examples of true darkness and evil the light shuns you. So many crimes at your feet and now I must add two more. Sansa Bolton and Theon Bolton the wife and adopted brother of this vile beast. You have been found guilty by a jury of your peers. I have never and hope never again to hear such a tale like this. You both have been victims of this man both have been tortured beyond what most could survive through. I am no monster I understand what the doctors say and I believe everything you have told me. Regardless of why it was done you have both committed atrocities and you must be held accountable for that. I hereby sentence you both to die. May you both find peace in death and may Ramsay Bolton find hellish eternal punishment.","English",92881,92881,"70/?",1765,1765,115,115,12,12,7999,7999
"31","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Playing Dangerous","ChloeMagea","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin A Song of Ice and Fire & Related Fandoms",1438905600000,"7 Aug 2015","Creator Chose Not To Use Archive Warnings Sandor Clegane/Original Female Character(s) Sandor Clegane/Original Character(s) Sandor Clegane Original Female Character(s) Original Female Character(s) of Color Cersei Lannister Tyrion Lannister Petyr Baelish Varys (ASoIaF) Joffrey Baratheon Robert Baratheon Jaime Lannister Gregor Clegane Myrcella Baratheon Sansa Stark Past Relationship(s) Eventual Smut Canon Era Canon Compliant Smut Shameless Smut pre-war of the five kings Drama Angst Implied/Referenced Rape/Non-con Post-Traumatic Stress Disorder - PTSD Physical Abuse Angst and Feels","Two years before the events of Game of Thrones the highborn Xe Sisters of Summer Isle visit Kings Landing as royal and protected guests. And Sandor Clegane finds himself fixated on the middle sister only to realize this beauty might also have an attraction to him...for whatever reason.","English",66904,66904,"22/?",68,68,152,152,18,18,3540,3540
"32","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Austenland","imagineagreatadventure","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV) A Song of Ice and Fire & Related Fandoms",1438905600000,"7 Aug 2015","No Archive Warnings Apply Jaime Lannister/Brienne of Tarth Podrick Payne/Sansa Stark Sansa Stark Brienne of Tarth Jaime Lannister Renly Baratheon Olenna Tyrell Loras Tyrell Harry Hardyng Hyle Hunt Margaery Tyrell Walda Frey Podrick Payne Austenland AU Alternate Universe Alternate Universe - Modern Setting References to Jane Austen Female Friendship Romantic Comedy Comedy Humor","Sansa Stark is rich bored and desperate for her own Mr. Darcy - an almost disastrous combination that leads her to buy a trip to Austenland - the resort where you get to practically live as if it was 1814 and find your own Austen happily ever after! When she finally gets her much poorer (and about twice as Austen obsessed) friend Brienne Tarth to agree to go with her they both find that the land of Jane Austen is not exactly what they expect.","English",26106,26106,"7/?",138,138,153,153,8,8,2499,2499
"33","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Insufferable","Adadzio","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin A Song of Ice and Fire & Related Fandoms",1438905600000,"7 Aug 2015","No Archive Warnings Apply Melisandre of Asshai/Stannis Baratheon Stannis Baratheon Melisandre of Asshai Wax Play Discipline Public Humiliation You Have Been Warned","Stannis learns of a distressing rumor. Melisandre is put in her place.","English",3479,3479,"1/1",2,2,6,6,0,NA,96,96
"34","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Path to the Throne","Shadow1441","Fandoms: Game of Thrones (TV)",1438905600000,"7 Aug 2015","Creator Chose Not To Use Archive Warnings Graphic Depictions Of Violence OC - Character sansa Arya Joffrey Tywin Petyr - Character Westeros Joffrey is evil Death Violence game of thrones stuff Kings Landing Other People","Ruby Swillgot is a young 15 year old girl who lives in England.And one day she makes a choice that will change her life and bring her to Westros and cause a LOT of problems....for everybody.","English",3537,3537,"3/?",0,NA,1,1,0,NA,27,27
"35","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=4","Thawing the Frozen Heart","notherhappyending","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin A Song of Ice and Fire & Related Fandoms",1438905600000,"7 Aug 2015","No Archive Warnings Apply Selyse Baratheon & Shireen Baratheon Melisandre of Asshai/Selyse Baratheon Selyse Baratheon/Stannis Baratheon Selyse Baratheon Melisandre of Asshai Stannis Baratheon Delena Florent Shireen Baratheon Alerie Tyrell Character Study past Selyse/Delena past Selyse/Alerie Angst Unhappy marriage Sexuality Crisis Complicated Relationships Extramarital Affairs Lesbian Character Self-Hatred","A somewhat dark character study of Selyse Florent/Baratheon delving into her feelings about her husband Stannis and her daughter Shireen and what leads her to Melisandre.","English",2779,2779,"1/1",0,NA,7,7,0,NA,77,77
"36","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","His True Queen","LionsAndTigers","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438905600000,"7 Aug 2015","Creator Chose Not To Use Archive Warnings Stannis Baratheon/Sansa Stark Davos Seaworth/Marya Seaworth Sansa Stark Stannis Baratheon Davos Seaworth Brynden Tully Marya Seaworth Sarella Sand Rickon Stark Adultery Romance King Stannis","Sansa Stark has given birth to a bastard boy. Davos Seaworth is worried about what King Stannis Baratheon might do.","English",17708,17708,"3/5",41,41,155,155,16,16,2170,2170
"37","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","L'unione del Sole e della Luna","Lehira","Fandoms: Game of Thrones (TV)",1438905600000,"7 Aug 2015","Creator Chose Not To Use Archive Warnings Khal Drogo/Daenerys Targaryen Khal Drogo Daenerys Targaryen First Time","Un breve racconto che riprende l'atto amoroso avvenuto fra Daenerys Targaryen e il Khal Drogo nel primo libro de Cronache del Ghiaccio e del Fuoco.","Italiano",1064,1064,"1/1",0,NA,0,NA,0,NA,10,10
"38","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","You Look Beautiful Crying","ev1878","Fandoms: Game of Thrones (TV) Game of Thrones RPF A Song of Ice and Fire - George R. R. Martin A Song of Ice and Fire & Related Fandoms",1438905600000,"7 Aug 2015","Graphic Depictions Of Violence Rape/Non-Con Ramsay Bolton/Theon Greyjoy Ramsay Bolton/Reek Ramsay Bolton/Theon Greyjoy/Reek Ramsay Bolton/Roose Bolton Ramsay Bolton & Roose Bolton Roose Bolton/Theon Greyjoy Ramsay Bolton/Arya Stark Ramsay Bolton Reek (ASoIaF) Theon Greyjoy Ramsay Bolton's Dogs The Bastard's Boys Roose Bolton Wyman Manderly Domeric Bolton Skinner (ASoIaF) Arya Stark Merek Angst Emotional Hurt/Comfort Comfort/Angst Hurt/Comfort Torture Aftermath of Torture Psychological Trauma Emotional/Psychological Abuse Stockholm Syndrome Physical Abuse Swearing Violence Aftermath of Violence Obsessive Behavior flaying Non-Sexual Intimacy Suffering Internal Conflict Dreams and Nightmares Dreams vs. Reality Hallucinations Threats of Violence Threats Fever Dreams Mind Control Mind Games Crying Pain Sadism Game of Thrones references inspired by Game of Thrones Flashbacks Haunting Past Character Death Past Torture Implied/Referenced Rape/Non-con Past Rape/Non-con Past Sexual Assault Past Sexual Abuse Past Abuse Conflict Family Issues Attempted Rape/Non-Con Threats of Rape/Non-Con Suicide Attempt Bloodplay Blood and Injury Explicit Language Suicide Notes Implied/Referenced Suicide Forced Marriage Murder Attempted Murder Jealousy Revenge Blood and Gore Blood and Torture Blood and Violence Minor Character Death Suicide Poison Food Poisoning Poisoning Conspiracy","‘I believe I will see you tomorrow morning?’ My Master stared down into the dog cage. I curled up in the farthest corner my eyes filled up with fear yet dared not to ignore his question. ‘Yes Master.’ I believe that the tremor in my voice was audible.","English",37459,37459,"34/?",138,138,146,146,9,9,6157,6157
"39","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","Trap Queen","porkledpick","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV) A Song of Ice and Fire & Related Fandoms",1438905600000,"7 Aug 2015","Creator Chose Not To Use Archive Warnings No Archive Warnings Apply Underage Arya Stark/Gendry Waters Arya Stark Gendry Waters Shireen Baratheon Sansa Stark Robb Stark Jon Snow Theon Greyjoy Ramsay Bolton Hot Pie Joffrey Baratheon Tywin Lannister Ygritte Willow Heddle Jeyne Poole Shameless Smut Drug Use Recreational Drug Use high school-ish Arya and Shireen are bffs yes - Freeform You're Welcome","Delinquent wild child meets an ex criminal trying to reform. Notes on ages: Arya +4= Gendry Arya +1= Sansa Arya +2=Jon/Robb (They can be how old you want them to be. It doesn't matter.)","English",17055,17055,"3/6",20,20,42,42,2,2,1188,1188
"40","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","Vengeance is Ours","dark40rcehan","Fandoms: game of thrones",1438905600000,"7 Aug 2015","Graphic Depictions Of Violence Underage Oberyn Martell/Sansa Stark Oberyn Martell/Ellaria Sand/Sansa Stark Talisa Maegyr/Robb Stark Sansa Stark Robb Stark Catelyn Tully Stark Oberyn Martell Ellaria Sand Obara Sand Nymeria Sand Tyene Sand Sand Snakes Talisa Maegyr Varys (ASoIaF) Tyrion Lannister Cersei Lannister Shae (ASoIaF) Brynden Tully Petyr Baelish Daenerys Targaryen Jon Snow Roose Bolton Arya Stark Alternate Universe - Canon Divergence Seven Kingdoms is now Five Kingdoms king in the north Dorne is always independent Dany has to deal with it I hope I can pull this off","Where the Lannisters have deprived the Starks of a father the Martells lost a sister. With common wounds to lick armed with a common vengeance it would seem that now is the best time for the Wolves of Winterfell to be allied with the Vipers of Dorne. If this was what it took to see the realm renewed from the hold of the Lannisters this is the gamble that Robb Stark would take even if the price was to have his sister Sansa wedded to the Red Viper himself.","English",142770,142770,"44/?",282,282,386,386,82,82,20505,20505
"41","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","Real Canvas","almostabeauty","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438819200000,"6 Aug 2015","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth Jaime Lannister Brienne of Tarth Loras Tyrell Robb Stark Catelyn Tully Stark Tommen Baratheon Myrcella Baratheon Joffrey Baratheon Tyrion Lannister Cersei Lannister Ned Stark Genna Lannister Kevan Lannister Lyanna Stark Slow Burn Slow Build Extremely Slow Burn Enemies to Friends to Lovers Makeup Alternate Universe - Office Cute Kids Grief/Mourning Falling In Love Explicit Sexual Content Sexual Tension Unresolved Sexual Tension Unresolved Romantic Tension Fluff and Angst Fluff and Smut Fluff and Humor Twisted and Fluffy Feelings Dysfunctional Family Family Secrets Sexual Content Oral Sex Sexual Fantasy Public Sex","Jaime Lannister CEO of Lannister Cosmetics decides to fight against the company’s low numbers by hiring a new product development team to create a new makeup line. Brienne Tarth famous makeup artist and vlogger will be the person to set a new standard for the company stating that every woman is beautiful and real faces deserve real makeup. Will their new makeup line convince consumers of Brienne’s ideals?","English",96876,96876,"28/?",485,485,614,614,29,29,15213,15213
"42","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","Hot For Teacher","madisonlovesmakeup","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438819200000,"6 Aug 2015","Creator Chose Not To Use Archive Warnings Sandor Clegane/Sansa Stark Sansa Stark Sandor Clegane Arya Stark Robb Stark Joffrey Baratheon Cersei Lannister Margaery Tyrell Daenerys Targaryen","Sansa is back at Lannister Prep for her senior year. When a new teacher arrives he changes her life.","English",6551,6551,"5/?",28,28,46,46,0,NA,1324,1324
"43","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","(There Will be a Time) To Murder and Create","JustAGirl24","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin A Song of Ice and Fire & Related Fandoms",1438819200000,"6 Aug 2015","No Archive Warnings Apply Jaime Lannister/Brienne of Tarth Jaime Lannister Brienne of Tarth Petyr Baelish Hyle Hunt Ronnet Connington Alternate Universe - Western Silent Movie Set 1920s Slang Attempted Murder Moustache of Dark Twizzlement Mostly Mayhem","Silent Western movie star Jaime Lannister is nearly killed during the making of his latest film. Is it an accident? Or a clever ruse to murder the infamous leading man? Thank the gods that Brienne is there to save the damsel in distress. The plot thickens from there. Prompt fill prompt submitted by the incomparable SandwichesYumYum.","English",9524,9524,"7/?",127,127,135,135,10,10,2429,2429
"44","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","The Mockingjay Queen","Sunshinefrenzy","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin Hunger Games Trilogy - Suzanne Collins",1438819200000,"6 Aug 2015","Creator Chose Not To Use Archive Warnings Robb Stark/Katniss Everdeen Haymitch Abernathy/Effie Trinket Cersei Lannister/Jaime Lannister Robert Baratheon/Cersei Lannister Katniss Everdeen Robb Stark Theon Greyjoy Arya Stark Jon Snow Effie Trinket Haymitch Abernathy Madge Undersee Thoros of Myr Beric Dondarrion Cersei Lannister Crossover Pairings R plus L equals J Crossover Minor Violence","In this AU Katniss Everdeen is born the eldest daughter of King Robert and Queen Cersei. When she turns 16 she travels to Winterfell to marry the heir to the north Robb Stark. But when the Starks are named traitors to the crown and war breaks out Katniss must choose between the family that she was born into and the family she grew to love. Story mostly follows timeline of Game of Thrones and ASOIAF","English",3333,3333,"2/?",3,3,4,4,2,2,252,252
"45","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=5","The She-Wolf of Winterfell","apolla","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438819200000,"6 Aug 2015","No Archive Warnings Apply Lyanna Stark/Rhaegar Targaryen Elia Martell/Rhaegar Targaryen Lyanna Stark Rhaegar Targaryen Brandon Stark Ned Stark Benjen Stark Rickard Stark Aerys II Targaryen Rhaella Targaryen Elia Martell Alternate Universe","What would life really be like for Lyanna Stark growing up in the wild North without familial female influence? Indulged but not pampered how did Lyanna become the girl who (probably) jousted full-grown knights at the age of 14? What makes a she-wolf is not the pelt but the iron underneath. Or You can take the girl out of the North but you cannot take the North out of the girl.","English",318,318,"1/?",1,1,17,17,2,2,212,212
